iter	Passed	Remaining
11767	15497	4256
11768	15498	4254
11769	15499	4253
11770	15500	4251
11771	15501	4250
11772	15502	4249
11773	15503	4247
11774	15504	4246
11775	15505	4244
11776	15506	4243
11777	15507	4242
11778	15508	4240
11779	15509	4239
11780	15510	4238
11781	15511	4236
11782	15512	4235
11783	15513	4233
11784	15514	4232
11785	15515	4231
11786	15516	4229
11787	15517	4228
11788	15519	4226
11789	15521	4225
11790	15523	4224
11791	15524	4223
11792	15525	4222
11793	15526	4220
11794	15527	4219
11795	15528	4217
11796	15529	4216
11797	15530	4215
11798	15531	4213
11799	15532	4212
11800	15533	4210
11801	15534	4209
11802	15535	4208
11803	15536	4206
11804	15537	4205
11805	15538	4203
11806	15540	4202
11807	15541	4201
11808	15542	4199
11809	15543	4198
11810	15544	4196
11811	15545	4195
11812	15546	4194
11813	15547	4192
11814	15548	4191
11815	15549	4190
11816	15551	4189
11817	15553	4187
11818	15554	4186
11819	15555	4184
11820	15556	4183
11821	15557	4182
11822	15558	4180
11823	15559	4179
11824	15560	4178
11825	15561	4176
11826	15562	4175
11827	15563	4173
11828	15564	4172
11829	15565	4171
11830	15566	4169
11831	15567	4168
11832	15568	4166
11833	15569	4165
11834	15570	4164
11835	15571	4162
11836	15572	4161
11837	15573	4159
11838	15574	4158
11839	15575	4157
11840	15577	4155
11841	15578	4154
11842	15579	4153
11843	15581	4152
11844	15583	4150
11845	15584	4149
11846	15585	4148
11847	15586	4146
11848	15587	4145
11849	15588	4143
11850	15589	4142
11851	15590	4141
11852	15591	4139
11853	15592	4138
11854	15593	4136
11855	15594	4135
11856	15595	4134
11857	15596	4132
11858	15597	4131
11859	15598	4129
11860	15599	4128
11861	15600	4127
11862	15602	4125
11863	15603	4124
11864	15604	4122
11865	15605	4121
11866	15606	4120
11867	15607	4118
11868	15609	4117
11869	15611	4116
11870	15613	4115
11871	15614	4113
11872	15615	4112
11873	15616	4111
11874	15617	4109
11875	15618	4108
11876	15619	4107
11877	15620	4105
11878	15621	4104
11879	15622	4102
11880	15623	4101
11881	15624	4100
11882	15625	4098
11883	15626	4097
11884	15627	4095
11885	15628	4094
11886	15629	4093
11887	15631	4091
11888	15632	4090
11889	15633	4089
11890	15634	4087
11891	15635	4086
11892	15636	4085
11893	15637	4083
11894	15640	4082
11895	15642	4081
11896	15643	4080
11897	15644	4078
11898	15645	4077
11899	15646	4076
11900	15647	4074
11901	15648	4073
11902	15649	4071
11903	15650	4070
11904	15651	4069
11905	15652	4067
11906	15653	4066
11907	15654	4064
11908	15655	4063
11909	15656	4062
11910	15657	4060
11911	15659	4059
11912	15659	4057
11913	15661	4056
11914	15661	4055
11915	15662	4053
11916	15663	4052
11917	15665	4051
11918	15666	4049
11919	15667	4048
11920	15668	4046
11921	15671	4046
11922	15673	4044
11923	15675	4043
11924	15678	4042
11925	15681	4041
11926	15683	4040
11927	15685	4039
11928	15687	4038
11929	15690	4037
11930	15692	4036
11931	15694	4035
11932	15696	4034
11933	15699	4033
11934	15701	4032
11935	15702	4030
11936	15703	4029
11937	15704	4028
11938	15705	4026
11939	15706	4025
11940	15708	4024
11941	15709	4022
11942	15711	4021
11943	15712	4020
11944	15713	4018
11945	15714	4017
11946	15715	4016
11947	15716	4014
11948	15717	4013
11949	15718	4011
11950	15719	4010
11951	15720	4009
11952	15721	4007
11953	15722	4006
11954	15723	4004
11955	15724	4003
11956	15725	4002
11957	15727	4000
11958	15730	4000
11959	15732	3998
11960	15733	3997
11961	15734	3996
11962	15735	3994
11963	15736	3993
11964	15737	3991
11965	15738	3990
11966	15739	3989
11967	15740	3987
11968	15741	3986
11969	15742	3985
11970	15743	3983
11971	15745	3982
11972	15747	3981
11973	15748	3979
11974	15749	3978
11975	15750	3976
11976	15751	3975
11977	15752	3974
11978	15753	3972
11979	15754	3971
11980	15755	3970
11981	15756	3968
11982	15757	3967
11983	15758	3966
11984	15761	3965
11985	15763	3963
11986	15764	3962
11987	15765	3961
11988	15766	3959
11989	15767	3958
11990	15768	3956
11991	15770	3955
11992	15771	3954
11993	15772	3952
11994	15773	3951
11995	15774	3950
11996	15775	3948
11997	15776	3947
11998	15778	3946
11999	15779	3944
12000	15780	3943
12001	15781	3942
12002	15782	3940
12003	15783	3939
12004	15785	3938
12005	15786	3936
12006	15788	3935
12007	15790	3934
12008	15791	3933
12009	15792	3931
12010	15794	3930
12011	15795	3929
12012	15796	3927
12013	15797	3926
12014	15798	3924
12015	15799	3923
12016	15800	3922
12017	15801	3920
12018	15802	3919
12019	15803	3918
12020	15804	3916
12021	15805	3915
12022	15806	3913
12023	15808	3912
12024	15809	3911
12025	15810	3909
12026	15812	3908
12027	15813	3907
12028	15814	3905
12029	15817	3905
12030	15819	3903
12031	15820	3902
12032	15821	3901
12033	15822	3899
12034	15823	3898
12035	15825	3897
12036	15826	3895
12037	15827	3894
12038	15828	3892
12039	15829	3891
12040	15830	3890
12041	15831	3888
12042	15832	3887
12043	15833	3886
12044	15834	3884
12045	15835	3883
12046	15836	3881
12047	15837	3880
12048	15838	3879
12049	15840	3877
12050	15841	3876
12051	15842	3875
12052	15843	3873
12053	15844	3872
12054	15845	3871
12055	15848	3870
12056	15849	3868
12057	15851	3867
12058	15852	3866
12059	15853	3864
12060	15854	3863
12061	15855	3861
12062	15856	3860
12063	15857	3859
12064	15858	3857
12065	15859	3856
12066	15860	3855
12067	15861	3853
12068	15862	3852
12069	15863	3850
12070	15864	3849
12071	15865	3848
12072	15866	3846
12073	15867	3845
12074	15869	3844
12075	15870	3842
12076	15872	3841
12077	15873	3840
12078	15875	3838
12079	15876	3837
12080	15878	3836
12081	15879	3835
12082	15880	3833
12083	15881	3832
12084	15882	3830
12085	15883	3829
12086	15884	3828
12087	15885	3826
12088	15887	3825
12089	15888	3824
12090	15889	3822
12091	15890	3821
12092	15891	3820
12093	15892	3818
12094	15893	3817
12095	15894	3816
12096	15895	3814
12097	15897	3813
12098	15898	3811
12099	15899	3810
12100	15899	3809
12101	15901	3807
12102	15903	3806
12103	15904	3805
12104	15906	3804
12105	15908	3802
12106	15909	3801
12107	15910	3800
12108	15911	3798
12109	15912	3797
12110	15913	3796
12111	15914	3794
12112	15915	3793
12113	15916	3791
12114	15917	3790
12115	15918	3789
12116	15919	3787
12117	15921	3786
12118	15922	3785
12119	15923	3783
12120	15924	3782
12121	15925	3780
12122	15926	3779
12123	15927	3778
12124	15928	3776
12125	15929	3775
12126	15930	3774
12127	15931	3772
12128	15932	3771
12129	15934	3770
12130	15936	3768
12131	15938	3767
12132	15939	3766
12133	15940	3765
12134	15941	3763
12135	15942	3762
12136	15943	3760
12137	15944	3759
12138	15945	3758
12139	15946	3756
12140	15947	3755
12141	15949	3754
12142	15950	3752
12143	15951	3751
12144	15952	3750
12145	15953	3748
12146	15954	3747
12147	15955	3745
12148	15956	3744
12149	15957	3743
12150	15958	3741
12151	15959	3740
12152	15960	3738
12153	15961	3737
12154	15963	3736
12155	15965	3735
12156	15967	3734
12157	15968	3732
12158	15969	3731
12159	15970	3729
12160	15971	3728
12161	15972	3727
12162	15974	3725
12163	15975	3724
12164	15976	3723
12165	15977	3721
12166	15978	3720
12167	15979	3719
12168	15980	3717
12169	15981	3716
12170	15982	3714
12171	15983	3713
12172	15984	3712
12173	15985	3710
12174	15986	3709
12175	15987	3708
12176	15988	3706
12177	15989	3705
12178	15991	3704
12179	15993	3702
12180	15995	3701
12181	15996	3700
12182	15997	3699
12183	15998	3697
12184	15999	3696
12185	16000	3694
12186	16001	3693
12187	16002	3692
12188	16003	3690
12189	16004	3689
12190	16005	3688
12191	16006	3686
12192	16007	3685
12193	16008	3683
12194	16010	3682
12195	16011	3681
12196	16012	3679
12197	16013	3678
12198	16014	3677
12199	16015	3675
12200	16016	3674
12201	16017	3672
12202	16018	3671
12203	16019	3670
12204	16020	3668
12205	16021	3667
12206	16023	3666
12207	16026	3665
12208	16027	3663
12209	16028	3662
12210	16029	3661
12211	16030	3659
12212	16031	3658
12213	16032	3656
12214	16033	3655
12215	16034	3654
12216	16035	3652
12217	16036	3651
12218	16037	3650
12219	16038	3648
12220	16039	3647
12221	16040	3645
12222	16041	3644
12223	16042	3643
12224	16043	3641
12225	16044	3640
12226	16045	3639
12227	16046	3637
12228	16047	3636
12229	16049	3635
12230	16050	3633
12231	16052	3632
12232	16054	3631
12233	16055	3630
12234	16056	3628
12235	16057	3627
12236	16058	3625
12237	16059	3624
12238	16060	3623
12239	16061	3621
12240	16062	3620
12241	16063	3619
12242	16064	3617
12243	16065	3616
12244	16066	3614
12245	16067	3613
12246	16068	3612
12247	16069	3610
12248	16070	3609
12249	16071	3607
12250	16072	3606
12251	16073	3605
12252	16075	3603
12253	16076	3602
12254	16077	3601
12255	16078	3599
12256	16079	3598
12257	16080	3597
12258	16083	3596
12259	16084	3594
12260	16086	3593
12261	16087	3592
12262	16088	3590
12263	16089	3589
12264	16090	3588
12265	16091	3586
12266	16092	3585
12267	16093	3583
12268	16094	3582
12269	16095	3581
12270	16096	3579
12271	16098	3578
12272	16098	3577
12273	16099	3575
12274	16101	3574
12275	16102	3572
12276	16103	3571
12277	16104	3570
12278	16105	3568
12279	16106	3567
12280	16108	3566
12281	16109	3565
12282	16112	3564
12283	16113	3562
12284	16114	3561
12285	16115	3560
12286	16116	3558
12287	16117	3557
12288	16119	3555
12289	16120	3554
12290	16121	3553
12291	16122	3551
12292	16123	3550
12293	16124	3549
12294	16125	3547
12295	16126	3546
12296	16127	3545
12297	16128	3543
12298	16129	3542
12299	16130	3540
12300	16132	3539
12301	16133	3538
12302	16134	3536
12303	16135	3535
12304	16136	3534
12305	16138	3532
12306	16139	3531
12307	16140	3530
12308	16143	3529
12309	16144	3528
12310	16145	3526
12311	16146	3525
12312	16147	3523
12313	16149	3522
12314	16150	3521
12315	16151	3519
12316	16152	3518
12317	16153	3517
12318	16154	3515
12319	16155	3514
12320	16156	3513
12321	16157	3511
12322	16158	3510
12323	16159	3508
12324	16160	3507
12325	16161	3506
12326	16163	3504
12327	16164	3503
12328	16165	3502
12329	16166	3500
12330	16167	3499
12331	16172	3498
12332	16294	3523
12333	16355	3535
12334	16356	3533
12335	16362	3533
12336	16363	3532
12337	16364	3530
12338	16365	3529
12339	16367	3528
12340	16368	3526
12341	16370	3525
12342	16371	3524
12343	16372	3522
12344	16373	3521
12345	16374	3520
12346	16375	3518
12347	16377	3517
12348	16378	3515
12349	16379	3514
12350	16380	3513
12351	16381	3511
12352	16382	3510
12353	16383	3509
12354	16384	3507
12355	16385	3506
12356	16387	3504
12357	16388	3503
12358	16389	3502
12359	16420	3507
12360	16421	3505
12361	16422	3504
12362	16423	3503
12363	16424	3501
12364	16425	3500
12365	16426	3498
12366	16428	3497
12367	16429	3496
12368	16430	3494
12369	16431	3493
12370	16432	3492
12371	16433	3490
12372	16434	3489
12373	16435	3487
12374	16436	3486
12375	16437	3485
12376	16438	3483
12377	16440	3482
12378	16441	3481
12379	16442	3479
12380	16443	3478
12381	16444	3476
12382	16446	3475
12383	16451	3475
12384	16453	3474
12385	16454	3472
12386	16455	3471
12387	16456	3469
12388	16458	3468
12389	16459	3467
12390	16460	3465
12391	16461	3464
12392	16462	3463
12393	16463	3461
12394	16464	3460
12395	16466	3459
12396	16467	3457
12397	16468	3456
12398	16469	3454
12399	16470	3453
12400	16472	3452
12401	16473	3450
12402	16475	3449
12403	16479	3448
12404	16480	3447
12405	16481	3446
12406	16482	3444
12407	16484	3443
12408	16485	3442
12409	16486	3440
12410	16487	3439
12411	16488	3437
12412	16489	3436
12413	16490	3435
12414	16491	3433
12415	16492	3432
12416	16493	3430
12417	16494	3429
12418	16495	3428
12419	16496	3426
12420	16498	3425
12421	16499	3424
12422	16501	3422
12423	16502	3421
12424	16503	3420
12425	16505	3418
12426	16506	3417
12427	16508	3416
12428	16510	3415
12429	16511	3413
12430	16513	3412
12431	16514	3411
12432	16515	3409
12433	16516	3408
12434	16518	3407
12435	16519	3405
12436	16520	3404
12437	16521	3403
12438	16523	3401
12439	16524	3400
12440	16525	3399
12441	16526	3397
12442	16528	3396
12443	16529	3395
12444	16532	3394
12445	16534	3392
12446	16535	3391
12447	16536	3390
12448	16537	3388
12449	16538	3387
12450	16540	3386
12451	16541	3384
12452	16542	3383
12453	16543	3382
12454	16544	3380
12455	16545	3379
12456	16546	3377
12457	16547	3376
12458	16548	3375
12459	16549	3373
12460	16550	3372
12461	16551	3370
12462	16552	3369
12463	16553	3368
12464	16555	3366
12465	16556	3365
12466	16557	3364
12467	16559	3362
12468	16561	3361
12469	16562	3360
12470	16563	3358
12471	16564	3357
12472	16565	3356
12473	16566	3354
12474	16567	3353
12475	16568	3352
12476	16570	3350
12477	16572	3349
12478	16573	3348
12479	16574	3346
12480	16575	3345
12481	16576	3343
12482	16577	3342
12483	16578	3341
12484	16579	3339
12485	16581	3338
12486	16582	3337
12487	16583	3335
12488	16584	3334
12489	16585	3333
12490	16586	3331
12491	16588	3330
12492	16589	3329
12493	16591	3327
12494	16593	3326
12495	16595	3325
12496	16596	3324
12497	16597	3322
12498	16598	3321
12499	16599	3319
12500	16600	3318
12501	16601	3317
12502	16603	3315
12503	16604	3314
12504	16605	3313
12505	16606	3311
12506	16607	3310
12507	16608	3308
12508	16609	3307
12509	16610	3306
12510	16611	3304
12511	16612	3303
12512	16613	3302
12513	16614	3300
12514	16615	3299
12515	16617	3297
12516	16618	3296
12517	16621	3295
12518	16622	3294
12519	16623	3292
12520	16624	3291
12521	16625	3290
12522	16627	3288
12523	16628	3287
12524	16629	3286
12525	16630	3284
12526	16631	3283
12527	16632	3281
12528	16633	3280
12529	16635	3279
12530	16636	3277
12531	16637	3276
12532	16638	3275
12533	16639	3273
12534	16640	3272
12535	16641	3270
12536	16642	3269
12537	16643	3268
12538	16644	3266
12539	16645	3265
12540	16646	3263
12541	16647	3262
12542	16649	3261
12543	16650	3260
12544	16652	3258
12545	16654	3257
12546	16655	3256
12547	16656	3254
12548	16658	3253
12549	16659	3252
12550	16660	3250
12551	16660	3249
12552	16661	3247
12553	16662	3246
12554	16664	3245
12555	16665	3243
12556	16666	3242
12557	16667	3241
12558	16668	3239
12559	16669	3238
12560	16670	3236
12561	16671	3235
12562	16672	3234
12563	16673	3232
12564	16674	3231
12565	16676	3230
12566	16678	3229
12567	16680	3227
12568	16682	3226
12569	16683	3225
12570	16684	3223
12571	16685	3222
12572	16686	3221
12573	16687	3219
12574	16688	3218
12575	16689	3216
12576	16690	3215
12577	16691	3214
12578	16692	3212
12579	16693	3211
12580	16694	3209
12581	16695	3208
12582	16697	3207
12583	16698	3205
12584	16699	3204
12585	16700	3203
12586	16701	3201
12587	16702	3200
12588	16703	3198
12589	16704	3197
12590	16705	3196
12591	16707	3194
12592	16709	3193
12593	16710	3192
12594	16711	3191
12595	16713	3189
12596	16714	3188
12597	16715	3187
12598	16716	3185
12599	16717	3184
12600	16718	3182
12601	16719	3181
12602	16720	3180
12603	16721	3178
12604	16722	3177
12605	16723	3175
12606	16724	3174
12607	16725	3173
12608	16726	3171
12609	16728	3170
12610	16729	3169
12611	16730	3167
12612	16731	3166
12613	16732	3164
12614	16733	3163
12615	16734	3162
12616	16737	3161
12617	16738	3159
12618	16739	3158
12619	16740	3157
12620	16741	3155
12621	16743	3154
12622	16744	3153
12623	16745	3151
12624	16746	3150
12625	16747	3148
12626	16748	3147
12627	16749	3146
12628	16750	3144
12629	16751	3143
12630	16753	3142
12631	16754	3140
12632	16755	3139
12633	16756	3137
12634	16757	3136
12635	16758	3135
12636	16759	3133
12637	16760	3132
12638	16761	3131
12639	16762	3129
12640	16763	3128
12641	16764	3126
12642	16765	3125
12643	16767	3124
12644	16769	3123
12645	16770	3121
12646	16771	3120
12647	16772	3119
12648	16773	3117
12649	16774	3116
12650	16775	3114
12651	16776	3113
12652	16777	3112
12653	16778	3110
12654	16779	3109
12655	16780	3107
12656	16781	3106
12657	16782	3105
12658	16784	3103
12659	16785	3102
12660	16786	3101
12661	16787	3099
12662	16788	3098
12663	16789	3096
12664	16790	3095
12665	16791	3094
12666	16792	3092
12667	16793	3091
12668	16794	3090
12669	16797	3088
12670	16798	3087
12671	16799	3086
12672	16800	3084
12673	16801	3083
12674	16802	3082
12675	16803	3080
12676	16804	3079
12677	16806	3078
12678	16807	3076
12679	16808	3075
12680	16809	3073
12681	16810	3072
12682	16811	3071
12683	16812	3069
12684	16813	3068
12685	16814	3067
12686	16815	3065
12687	16816	3064
12688	16817	3062
12689	16818	3061
12690	16819	3060
12691	16820	3058
12692	16821	3057
12693	16822	3056
12694	16824	3054
12695	16825	3053
12696	16827	3052
12697	16828	3050
12698	16830	3049
12699	16831	3048
12700	16832	3046
12701	16833	3045
12702	16834	3044
12703	16835	3042
12704	16836	3041
12705	16837	3039
12706	16838	3038
12707	16839	3037
12708	16840	3035
12709	16841	3034
12710	16842	3032
12711	16843	3031
12712	16844	3030
12713	16845	3028
12714	16846	3027
12715	16847	3026
12716	16848	3024
12717	16849	3023
12718	16850	3021
12719	16851	3020
12720	16853	3019
12721	16855	3018
12722	16857	3016
12723	16858	3015
12724	16859	3014
12725	16860	3012
12726	16861	3011
12727	16862	3010
12728	16863	3008
12729	16864	3007
12730	16865	3005
12731	16866	3004
12732	16867	3003
12733	16868	3001
12734	16869	3000
12735	16871	2999
12736	16872	2997
12737	16872	2996
12738	16873	2994
12739	16875	2993
12740	16876	2992
12741	16877	2990
12742	16878	2989
12743	16879	2988
12744	16880	2986
12745	16881	2985
12746	16882	2983
12747	16885	2982
12748	16887	2981
12749	16888	2980
12750	16889	2978
12751	16890	2977
12752	16891	2976
12753	16894	2975
12754	16895	2973
12755	16896	2972
12756	16897	2971
12757	16898	2969
12758	16899	2968
12759	16901	2966
12760	16902	2965
12761	16903	2964
12762	16904	2962
12763	16905	2961
12764	16906	2960
12765	16907	2958
12766	16908	2957
12767	16910	2956
12768	16911	2954
12769	16912	2953
12770	16915	2952
12771	16916	2951
12772	16917	2949
12773	16918	2948
12774	16919	2946
12775	16921	2945
12776	16922	2944
12777	16923	2942
12778	16924	2941
12779	16925	2940
12780	16926	2938
12781	16927	2937
12782	16928	2935
12783	16929	2934
12784	16930	2933
12785	16931	2931
12786	16932	2930
12787	16933	2929
12788	16934	2927
12789	16935	2926
12790	16936	2924
12791	16937	2923
12792	16938	2922
12793	16939	2920
12794	16940	2919
12795	16941	2918
12796	16943	2916
12797	16945	2915
12798	16946	2914
12799	16948	2912
12800	16949	2911
12801	16950	2910
12802	16951	2908
12803	16952	2907
12804	16953	2906
12805	16954	2904
12806	16955	2903
12807	16956	2901
12808	16957	2900
12809	16958	2899
12810	16959	2897
12811	16960	2896
12812	16962	2895
12813	16963	2893
12814	16964	2892
12815	16965	2891
12816	16966	2889
12817	16967	2888
12818	16968	2887
12819	16970	2885
12820	16971	2884
12821	16974	2883
12822	16975	2881
12823	16976	2880
12824	16977	2879
12825	16978	2877
12826	16979	2876
12827	16981	2875
12828	16982	2873
12829	16983	2872
12830	16984	2871
12831	16985	2869
12832	16986	2868
12833	16987	2866
12834	16988	2865
12835	16989	2864
12836	16990	2862
12837	16991	2861
12838	16992	2860
12839	16993	2858
12840	16995	2857
12841	16996	2856
12842	16997	2854
12843	16998	2853
12844	16999	2852
12845	17000	2850
12846	17001	2849
12847	17002	2847
12848	17004	2846
12849	17006	2845
12850	17007	2844
12851	17009	2842
12852	17010	2841
12853	17011	2840
12854	17012	2838
12855	17013	2837
12856	17014	2835
12857	17015	2834
12858	17016	2833
12859	17017	2831
12860	17018	2830
12861	17019	2829
12862	17020	2827
12863	17021	2826
12864	17022	2825
12865	17023	2823
12866	17024	2822
12867	17026	2820
12868	17027	2819
12869	17029	2818
12870	17030	2817
12871	17032	2815
12872	17033	2814
12873	17035	2813
12874	17036	2811
12875	17037	2810
12876	17038	2809
12877	17039	2807
12878	17040	2806
12879	17041	2804
12880	17042	2803
12881	17044	2802
12882	17045	2800
12883	17046	2799
12884	17047	2798
12885	17048	2796
12886	17049	2795
12887	17050	2794
12888	17051	2792
12889	17052	2791
12890	17053	2789
12891	17054	2788
12892	17055	2787
12893	17056	2785
12894	17057	2784
12895	17059	2783
12896	17061	2782
12897	17063	2780
12898	17064	2779
12899	17065	2778
12900	17066	2776
12901	17067	2775
12902	17068	2774
12903	17069	2772
12904	17070	2771
12905	17071	2769
12906	17072	2768
12907	17074	2767
12908	17075	2765
12909	17076	2764
12910	17077	2763
12911	17078	2761
12912	17079	2760
12913	17080	2759
12914	17081	2757
12915	17082	2756
12916	17083	2754
12917	17084	2753
12918	17085	2752
12919	17086	2750
12920	17088	2749
12921	17090	2748
12922	17093	2747
12923	17094	2745
12924	17095	2744
12925	17096	2743
12926	17097	2741
12927	17098	2740
12928	17099	2739
12929	17100	2737
12930	17101	2736
12931	17102	2734
12932	17103	2733
12933	17105	2732
12934	17106	2730
12935	17107	2729
12936	17108	2728
12937	17109	2726
12938	17110	2725
12939	17111	2724
12940	17112	2722
12941	17113	2721
12942	17114	2719
12943	17115	2718
12944	17116	2717
12945	17117	2715
12946	17119	2714
12947	17123	2713
12948	17124	2712
12949	17125	2711
12950	17127	2709
12951	17128	2708
12952	17129	2706
12953	17130	2705
12954	17131	2704
12955	17132	2702
12956	17133	2701
12957	17134	2700
12958	17135	2698
12959	17136	2697
12960	17137	2696
12961	17139	2694
12962	17140	2693
12963	17141	2692
12964	17142	2690
12965	17143	2689
12966	17144	2687
12967	17145	2686
12968	17146	2685
12969	17147	2683
12970	17148	2682
12971	17150	2681
12972	17152	2680
12973	17154	2678
12974	17155	2677
12975	17156	2676
12976	17157	2674
12977	17158	2673
12978	17159	2671
12979	17160	2670
12980	17161	2669
12981	17162	2667
12982	17163	2666
12983	17164	2665
12984	17165	2663
12985	17166	2662
12986	17167	2661
12987	17169	2659
12988	17170	2658
12989	17171	2656
12990	17172	2655
12991	17173	2654
12992	17174	2652
12993	17175	2651
12994	17176	2650
12995	17178	2649
12996	17180	2647
12997	17181	2646
12998	17182	2645
12999	17184	2643
13000	17185	2642
13001	17186	2640
13002	17187	2639
13003	17188	2638
13004	17189	2636
13005	17190	2635
13006	17191	2634
13007	17192	2632
13008	17193	2631
13009	17194	2630
13010	17195	2628
13011	17196	2627
13012	17197	2625
13013	17198	2624
13014	17199	2623
13015	17200	2621
13016	17201	2620
13017	17202	2619
13018	17203	2617
13019	17205	2616
13020	17206	2615
13021	17207	2613
13022	17210	2612
13023	17211	2611
13024	17213	2610
13025	17214	2608
13026	17215	2607
13027	17216	2606
13028	17217	2604
13029	17218	2603
13030	17219	2601
13031	17220	2600
13032	17221	2599
13033	17222	2597
13034	17223	2596
13035	17225	2595
13036	17226	2593
13037	17227	2592
13038	17228	2591
13039	17229	2589
13040	17230	2588
13041	17231	2586
13042	17232	2585
13043	17233	2584
13044	17234	2582
13045	17235	2581
13046	17236	2580
13047	17239	2579
13048	17240	2577
13049	17242	2576
13050	17242	2575
13051	17244	2573
13052	17245	2572
13053	17246	2570
13054	17247	2569
13055	17248	2568
13056	17249	2566
13057	17250	2565
13058	17251	2564
13059	17252	2562
13060	17253	2561
13061	17254	2560
13062	17255	2558
13063	17256	2557
13064	17257	2555
13065	17258	2554
13066	17259	2553
13067	17260	2551
13068	17261	2550
13069	17262	2549
13070	17264	2547
13071	17265	2546
13072	17268	2545
13073	17269	2544
13074	17270	2542
13075	17271	2541
13076	17272	2539
13077	17273	2538
13078	17274	2537
13079	17275	2535
13080	17276	2534
13081	17277	2533
13082	17278	2531
13083	17280	2530
13084	17281	2529
13085	17282	2527
13086	17283	2526
13087	17284	2525
13088	17285	2523
13089	17286	2522
13090	17287	2520
13091	17288	2519
13092	17289	2518
13093	17290	2516
13094	17291	2515
13095	17292	2514
13096	17293	2512
13097	17295	2511
13098	17296	2510
13099	17298	2509
13100	17339	2513
13101	17339	2513
13102	17340	2510
13103	17344	2509
13104	17346	2508
13105	17347	2507
13106	17348	2505
13107	17349	2504
13108	17350	2503
13109	17351	2501
13110	17352	2500
13111	17353	2498
13112	17354	2497
13113	17356	2496
13114	17357	2494
13115	17358	2493
13116	17360	2492
13117	17362	2491
13118	17364	2489
13119	17365	2488
13120	17366	2487
13121	17367	2485
13122	17368	2484
13123	17369	2483
13124	17371	2481
13125	17372	2480
13126	17373	2479
13127	17374	2477
13128	17375	2476
13129	17376	2475
13130	17377	2473
13131	17378	2472
13132	17379	2470
13133	17381	2469
13134	17382	2468
13135	17383	2466
13136	17384	2465
13137	17385	2464
13138	17386	2462
13139	17388	2461
13140	17391	2460
13141	17393	2459
13142	17394	2457
13143	17395	2456
13144	17396	2455
13145	17397	2453
13146	17398	2452
13147	17399	2451
13148	17400	2449
13149	17401	2448
13150	17403	2447
13151	17404	2445
13152	17405	2444
13153	17406	2442
13154	17407	2441
13155	17408	2440
13156	17409	2438
13157	17410	2437
13158	17411	2436
13159	17412	2434
13160	17413	2433
13161	17415	2432
13162	17416	2430
13163	17417	2429
13164	17419	2428
13165	17422	2427
13166	17423	2425
13167	17424	2424
13168	17426	2423
13169	17428	2421
13170	17429	2420
13171	17431	2419
13172	17432	2417
13173	17433	2416
13174	17434	2415
13175	17435	2413
13176	17436	2412
13177	17444	2412
13178	17447	2410
13179	17452	2410
13180	17454	2408
13181	17455	2407
13182	17456	2406
13183	17457	2404
13184	17458	2403
13185	17460	2402
13186	17461	2400
13187	17462	2399
13188	17463	2398
13189	17464	2396
13190	17465	2395
13191	17466	2393
13192	17467	2392
13193	17468	2391
13194	17469	2389
13195	17470	2388
13196	17471	2387
13197	17472	2385
13198	17473	2384
13199	17474	2383
13200	17475	2381
13201	17476	2380
13202	17477	2378
13203	17480	2377
13204	17481	2376
13205	17482	2375
13206	17483	2373
13207	17484	2372
13208	17485	2371
13209	17487	2369
13210	17488	2368
13211	17489	2367
13212	17490	2365
13213	17491	2364
13214	17492	2362
13215	17493	2361
13216	17494	2360
13217	17495	2358
13218	17496	2357
13219	17497	2356
13220	17498	2354
13221	17499	2353
13222	17500	2352
13223	17501	2350
13224	17502	2349
13225	17503	2347
13226	17504	2346
13227	17505	2345
13228	17507	2343
13229	17508	2342
13230	17510	2341
13231	17512	2340
13232	17513	2338
13233	17514	2337
13234	17515	2336
13235	17516	2334
13236	17517	2333
13237	17518	2331
13238	17519	2330
13239	17520	2329
13240	17521	2327
13241	17522	2326
13242	17524	2325
13243	17525	2323
13244	17526	2322
13245	17527	2321
13246	17528	2319
13247	17529	2318
13248	17530	2316
13249	17531	2315
13250	17532	2314
13251	17533	2312
13252	17534	2311
13253	17535	2310
13254	17537	2308
13255	17539	2307
13256	17540	2306
13257	17541	2305
13258	17542	2303
13259	17543	2302
13260	17544	2300
13261	17546	2299
13262	17547	2298
13263	17548	2296
13264	17549	2295
13265	17550	2294
13266	17551	2292
13267	17552	2291
13268	17554	2290
13269	17555	2288
13270	17556	2287
13271	17557	2286
13272	17558	2284
13273	17559	2283
13274	17560	2282
13275	17561	2280
13276	17563	2279
13277	17564	2278
13278	17565	2276
13279	17566	2275
13280	17567	2274
13281	17569	2272
13282	17572	2271
13283	17574	2270
13284	17575	2269
13285	17576	2267
13286	17577	2266
13287	17579	2265
13288	17580	2263
13289	17581	2262
13290	17582	2260
13291	17583	2259
13292	17584	2258
13293	17585	2256
13294	17586	2255
13295	17587	2254
13296	17588	2252
13297	17589	2251
13298	17590	2250
13299	17591	2248
13300	17592	2247
13301	17594	2246
13302	17596	2244
13303	17599	2243
13304	17600	2242
13305	17601	2241
13306	17602	2239
13307	17603	2238
13308	17604	2236
13309	17605	2235
13310	17606	2234
13311	17607	2232
13312	17608	2231
13313	17610	2230
13314	17611	2228
13315	17612	2227
13316	17613	2226
13317	17614	2224
13318	17615	2223
13319	17616	2222
13320	17617	2220
